artistID	tagID
159	6794
159	6804
163	1495
163	6795
163	6799
163	6805
163	6815
163	6819
172	184
172	6810
173	6817
183	508
190	850
190	1097
193	330
193	6253
193	6803
193	6807
203	6253
203	6800
203	6813
206	330
206	1495
206	4915
206	6797
206	6810
206	6812
207	6253
207	6794
207	6806
210	6796
215	330
215	1495
215	4915
215	5094
215	6794
215	6795
215	6804
215	6807
220	850
220	1097
221	6798
227	508
227	1560
235	1424
235	6799
238	184
238	4915
238	5094
245	508
250	6799
318	1097
429	330
429	1495
429	4397
429	6794
429	6806
429	6811
429	6813
436	330
441	6804
511	184
511	6804
520	6805
533	299
554	252
562	252
563	252
565	6813
571	184
575	625
575	670
576	1495
576	4397
576	6794
576	6799
576	6802
578	625
585	6797
599	25
599	39
599	330
599	1097
599	1560
599	6794
599	6798
599	6799
599	6803
599	6805
599	6807
599	6813
599	6817
601	184
601	330
601	4915
601	5094
601	6797
605	25
605	6253
620	6806
706	6795
706	6801
709	6795
709	6798
709	6801
712	1560
712	6796
712	6799
715	98
715	1424
715	4397
715	6794
715	6807
715	6811
715	6817
718	850
718	1097
734	6801
735	6795
735	6805
761	299
761	6816
763	6794
851	508
853	1560
854	184
854	6811
857	5083
857	6794
857	6795
857	6796
859	6805
862	1424
862	6800
863	670
863	1495
863	1560
863	6797
867	4915
867	6801
897	6795
897	6811
900	850
900	1097
905	6812
981	98
981	6812
985	850
985	1097
985	5083
985	6802
986	6813
991	1424
993	330
993	850
993	1097
993	4397
993	6794
993	6795
993	6798
993	6801
993	6804
993	6809
993	6817
995	25
995	6803
997	508
997	4397
997	6797
997	6802
997	6813
997	6817
998	25
998	330
998	1424
998	5083
998	5094
998	6794
998	6809
999	508
1000	850
1000	1097
1001	39
1001	1495
1001	6802
1001	6807
1013	39
1018	850
1018	1097
1019	16
1027	16
1027	595
1027	6798
1073	5083
1073	6794
1073	6796
1073	6798
1073	6801
1073	6805
1079	184
1079	850
1079	1097
1079	4915
1079	6794
1079	6808
1089	330
1089	1424
1089	1495
1099	6801
1103	184
1103	1424
1103	1495
1103	6253
1103	6796
1103	6802
1103	6808
1104	595
1104	6798
1122	1495
1122	1560
1122	4397
1122	5083
1122	6797
1122	6801
1150	330
1150	6799
1150	6801
1150	6806
1160	850
1207	265
1207	850
1207	6798
1207	6799
1242	98
1242	6796
1242	6803
1244	184
1244	850
1244	1097
1249	1424
1249	6795
1249	6801
1369	6801
1372	6795
1372	6802
1382	5094
1382	6794
1394	6819
1397	625
1406	1424
1415	850
1415	1097
1415	6794
1415	6797
1415	6811
1415	6819
1633	6253
1639	184
1639	508
1694	670
1703	508
1703	1495
1703	6797
1709	184
1738	4915
1738	6817
1794	6800
1795	595
1795	4397
1795	6795
1795	6803
1795	6811
1795	6819
1799	16
1799	6803
1799	6809
1822	6798
1827	6798
1827	6816
1833	670
1834	25
1836	299
1836	508
1836	4915
1836	6808
1844	508
1844	850
1844	1097
1844	1424
1866	6795
1873	6796
1873	6808
1885	16
1891	16
1891	850
1891	1097
1891	1424
1891	4397
1891	5083
1891	6794
1891	6796
1891	6816
1891	6819
1892	508
1895	6795
1897	16
1897	595
1897	6796
1897	6808
1899	6809
1900	508
1900	6796
1900	6799
1900	6804
1900	6808
2027	595
2027	6798
2029	265
2029	6794
2029	6796
2029	6797
2043	16
2064	299
2136	1495
2136	6253
2136	6795
2136	6796
2136	6802
2136	6808
2136	6810
2265	6801
2362	6805
2369	6795
2369	6798
2419	670
2419	4397
2460	299
2487	6800
2487	6804
2490	252
2490	265
2490	850
2490	1097
2490	1495
2490	4915
2490	6796
2490	6797
2531	98
2531	6803
2531	6804
2531	6806
2532	6805
2535	508
2544	508
2552	6813
2556	1495
2559	16
2559	25
2561	6812
2567	6794
2571	850
2571	1097
2571	6807
2606	5094
2606	6800
2609	184
2609	850
2609	1097
2629	6816
2633	252
2738	1495
2783	6796
2783	6798
2783	6799
2792	850
2792	1097
2938	6253
2938	6801
2938	6804
3070	670
3097	6798
3097	6813
3106	184
3109	330
3117	6795
3119	6794
3119	6810
3119	6815
3149	6802
3160	252
3186	850
3186	1097
3186	1495
3186	6810
3201	4915
3201	5083
3201	6798
3250	6794
3270	6797
3282	6797
3282	6804
3285	184
3285	1495
3285	6796
3285	6808
3290	6253
3413	6253
3413	6797
3425	607
3441	850
3441	1097
3444	850
3444	1097
3444	6794
3444	6803
3460	6253
3460	6794
3465	670
3469	6253
3469	6794
3469	6798
3768	25
3768	1495
3768	6794
3768	6796
3768	6798
3768	6811
3778	6801
3789	850
3789	1097
3789	4915
3789	6253
3789	6794
3789	6817
3792	6802
3889	184
3920	39
3920	850
3920	1097
3920	6813
3920	6819
3942	6798
3945	6794
4069	6816
4079	6253
4109	6806
4129	252
4129	6810
4369	184
4369	6796
4369	6803
4384	508
4494	1560
4494	6799
4495	184
4495	5094
4541	184
4541	6804
4622	1424
4705	98
4705	184
4742	5094
4742	6805
4742	6817
4807	6805
4929	299
4929	6795
4999	6795
4999	6796
4999	6800
4999	6804
5169	508
5255	850
5255	1097
5416	6802
5471	6805
5500	5083
5503	6805
5550	508
5550	850
5550	1097
5768	607
6137	299
6137	6802
6202	6797
6213	850
6213	1097
6452	1424
6500	299
6500	6818
6728	6800
6728	6807
6784	6795
6852	6798
7146	850
7153	5094
7153	6253
7153	6799
7153	6811
7239	1495
7239	6253
7239	6798
7343	16
7347	16
7347	5094
7347	6810
7348	5094
7404	1424
7406	6807
7425	6803
7525	98
7671	6806
7725	5083
7792	850
7792	1097
7934	6819
8068	6804
8069	6794
8069	6795
8069	6810
8069	6816
8121	4915
8140	6815
8153	6795
8153	6815
8291	184
8291	330
8291	4915
8291	6802
8368	6807
8461	184
8461	6798
8663	6253
8663	6796
8671	6816
8756	299
8806	39
8806	625
8806	6802
8936	625
9296	16
9296	25
9324	850
9324	1097
9344	6807
9344	6812
9426	6808
9468	6797
9468	6817
9521	6795
9629	850
9631	508
9631	850
9631	1097
9631	6253
9632	299
9632	5094
9647	252
9699	670
9699	850
9699	1097
9826	6798
9833	6795
9980	16
9980	330
9980	6794
10351	184
10351	6801
10524	6794
10526	6796
10526	6808
10918	299
11179	6794
11234	850
11234	1097
11484	299
11726	6806
11738	6795
11849	508
11849	595
11849	850
11849	1097
11849	1495
11849	1560
11849	4915
11849	6796
11849	6798
11849	6806
11849	6807
11849	6813
11932	595
11932	607
11932	1560
11932	6796
11932	6803
11932	6804
11932	6808
11932	6809
11932	6812
11970	670
12064	265
12064	850
12064	1097
12298	6795
12298	6796
12298	6802
12298	6808
12318	4397
12318	6253
12318	6797
12318	6803
12626	607
12725	6812
13002	850
13002	1097
13168	850
13168	6794
13168	6799
13168	6813
13232	184
13418	6794
13418	6798
13418	6806
13425	252
13634	184
13634	595
13634	6804
13709	6812
14052	6796
14052	6797
14052	6808
14222	6253
14513	850
14513	1097
15100	5094
15582	6795
15584	25
15584	6807
15584	6809
15606	850
15606	1097
15641	16
15961	1424
15961	6796
15961	6808
16340	6807
16373	184
16373	330
16373	4915
16373	6801
16373	6802
16373	6809
16452	670
16452	6794
16814	607
17055	850
17055	1097
17055	6812
17331	5094
17478	252
17512	6803
17564	6795
17564	6812
17564	6815
18067	184
18067	6794
18340	252
18607	6796
12	5
163	73
163	424
188	76
238	21
383	73
383	181
500	186
503	385
512	177
519	61
519	177
590	83
605	73
605	79
605	102
610	83
613	83
706	72
706	73
707	91
710	386
710	5407
770	33
779	378
785	5
785	61
804	376
805	376
806	385
809	378
810	376
812	385
818	176
818	178
818	186
818	3073
821	385
823	376
828	378
830	376
831	376
832	376
834	376
839	378
841	91
842	378
844	385
845	1006
846	1
850	186
861	61
917	386
947	91
953	385
978	1
978	177
1044	1
1044	177
1151	73
1151	81
1195	186
1206	181
1214	5
1216	1
1216	424
1257	91
1274	91
1341	91
1344	91
1360	386
1364	91
1369	386
1400	79
1400	81
1406	73
1406	181
1524	91
1527	91
1528	91
1538	378
1540	376
1542	378
1549	378
1551	378
1555	378
1561	5
1568	378
1568	741
1672	186
1790	21
1861	376
1975	102
1994	1
1994	424
2014	177
2143	1
2143	376
2151	5
2151	424
2160	376
2166	1006
2168	177
2169	5
2169	61
2172	5
2172	424
2187	194
2190	376
2209	186
2288	83
2378	376
2379	91
2429	376
2429	1006
2430	186
2576	33
2576	376
2579	424
2594	1006
2744	1
2744	91
2765	5
2850	178
2955	2213
3005	83
3019	83
3027	186
3028	6820
3050	194
3236	177
3239	1
3239	177
3240	177
3241	376
3245	1
3245	177
3246	376
3545	385
3549	61
3549	376
3624	91
3637	1
3637	177
3639	1
3639	79
3640	181
3641	194
3712	102
3712	227
3717	1
3717	376
3718	6820
3720	1
3720	424
3721	6820
3737	73
3737	181
3788	5
3788	424
3799	5
3799	741
3810	1
3810	33
3810	442
3997	378
4003	376
4003	378
4004	378
4006	378
4021	1006
4102	1210
4103	186
4105	177
4163	5
4163	741
4163	742
4204	194
4211	181
4275	5
4497	378
4615	5
4678	5
4787	5
4787	424
4861	1264
4934	5
4935	378
4940	1006
4944	378
4948	376
5039	102
5041	102
5068	378
5070	376
5100	376
5105	1
5306	181
5366	5
5366	91
5366	4334
5604	2213
5632	194
5666	1
5673	376
5688	72
5688	386
5880	178
6022	378
6129	5
6129	61
6129	741
6287	386
6289	5
6493	91
6801	385
6816	5
6816	741
7331	1
7331	85
7423	1
7423	5407
7639	177
7639	376
7755	194
7755	2213
7768	2213
7941	91
8157	102
8247	5
8247	91
8247	4334
8251	5
8255	91
8259	1
8261	378
8333	5
8458	178
8471	376
8696	5
8910	73
8910	79
8932	194
8935	6821
9129	5
9208	741
9798	376
9934	186
9961	378
9961	2213
10046	102
10050	102
10088	385
10095	5
10099	5
10101	5
10293	102
10309	378
10563	194
10568	194
10569	194
10573	194
11032	376
11032	424
11604	194
11604	2213
11627	376
11858	376
11860	378
11862	376
11864	2213
11982	194
11987	6820
12528	186
12658	376
13025	102
13061	1
13061	85
13612	343
13681	177
13846	5
14061	91
14061	1210
14200	5
14692	177
14831	194
14837	194
14838	194
14838	2213
14890	376
14913	385
14920	741
15049	376
15053	378
15109	102
15359	83
15504	376
15841	741
16260	194
16595	378
17094	194
17232	194
17232	2213
17631	376
17945	194
17953	1006
18012	194
18012	2213
18135	1
18530	376
18530	424
227	24
227	73
227	88
227	192
227	695
562	72
562	73
562	192
562	2209
565	829
565	830
565	4263
565	6824
565	6825
566	625
567	625
567	695
569	625
569	695
569	865
569	1074
572	73
572	83
572	251
572	625
572	829
572	1074
574	829
574	2210
576	85
576	625
576	1074
576	4079
580	829
580	830
580	6824
580	6825
581	445
581	829
581	830
581	4263
581	6824
581	6825
582	829
582	6824
583	192
583	829
583	830
583	6824
583	6825
583	6827
583	6828
584	85
584	625
584	1074
585	73
585	192
585	503
585	695
585	829
585	830
585	1076
585	6834
599	73
599	79
599	80
599	192
630	73
630	192
728	192
728	503
728	829
728	830
728	4854
728	6824
730	73
730	192
730	193
735	73
735	192
735	829
750	83
750	625
750	735
750	830
750	1074
863	73
863	79
863	88
863	394
868	73
868	88
868	192
868	445
868	547
1412	72
1412	73
1412	192
1412	830
1427	24
1427	85
1427	625
1427	4079
1639	72
1639	88
1639	192
1639	829
1639	830
1639	6824
2842	73
2842	253
2842	445
2842	829
2842	830
2842	6824
2842	6827
2861	73
2861	192
2864	445
2864	6824
2864	6831
2894	829
2894	830
2894	4263
2894	6824
2901	445
2901	4268
2901	6824
2901	6827
2901	6828
3620	73
3620	192
3620	445
3620	829
3620	1210
3620	4854
3620	6830
3776	85
3776	625
3778	73
3778	85
3778	192
3778	625
3778	1074
4541	394
5660	829
5660	830
5660	4261
5660	6825
6165	445
6541	73
6541	83
6541	192
6541	445
6541	547
6541	829
6541	830
7056	83
7056	829
7056	830
7056	6824
7239	253
7239	830
8108	83
8108	85
8108	445
8108	547
8108	829
8108	830
8108	4854
8108	6824
8108	6829
8110	829
8110	830
8110	6824
8111	73
8111	445
8111	547
8111	829
8111	1210
8111	4854
8114	445
8114	829
8114	830
8114	4263
8114	6824
8114	6833
8120	625
8120	829
8122	192
8122	445
8122	830
8122	4854
8821	445
8821	6824
9521	73
9521	829
9521	3609
10394	625
10394	865
11881	185
11881	346
11881	829
11881	830
11881	6826
11917	73
11917	829
11917	830
11921	829
11921	1344
11921	6824
11921	6832
11922	4263
11922	6824
12059	4263
12059	6824
12647	6824
13269	6826
13270	445
13270	1344
13270	6824
14020	6824
15301	73
15301	625
15301	829
15301	4263
67	358
292	18
292	209
292	213
292	797
292	2720
292	6835
292	6836
292	6837
292	6838
292	6839
349	24
475	213
475	304
907	304
11891	304
11892	13
11892	14
11892	24
11892	26
11892	27
11892	73
11892	78
11892	79
11892	81
11892	84
11892	87
11892	88
11892	130
11892	134
11892	179
11892	190
11892	296
11892	346
11892	364
11892	387
11892	389
11892	391
11892	393
11892	398
11892	424
11892	447
11892	543
11892	575
11892	824
11892	1086
11892	1198
11892	1478
11892	2244
11892	2726
11892	4102
11892	4497
11892	4605
11892	4755
11892	6840
11892	6841
11892	6842
11892	6843
11892	6844
11892	6845
11892	6846
11892	6847
11892	6848
11892	6849
11892	6850
11892	6851
203	6852
227	6852
227	6853
429	6852
735	6852
1089	6852
1416	6854
3676	6854
6222	6853
11230	6853
11230	6854
11230	6855
11909	6854
245	311
730	557
8808	829
51	16
51	24
51	25
51	26
51	39
51	74
51	79
51	210
51	395
51	2006
59	39
68	39
72	16
72	18
72	25
72	26
72	39
72	74
72	79
72	352
72	395
72	514
77	26
77	39
82	26
82	79
82	210
82	352
82	6868
83	26
85	26
85	39
91	26
91	39
91	79
93	14
93	16
93	18
93	24
93	26
93	74
93	191
93	352
99	39
99	79
100	26
159	179
187	39
187	79
193	26
193	39
193	79
193	352
193	424
193	6871
724	39
724	72
724	352
724	424
732	72
864	16
864	18
864	25
864	39
864	74
864	395
864	6876
877	18
877	26
877	39
877	79
877	352
877	6864
889	16
889	24
889	26
889	39
889	79
889	210
889	395
891	185
891	526
897	26
897	39
897	79
945	26
945	39
945	72
945	424
961	526
985	39
985	79
985	352
993	16
993	24
993	25
993	26
993	73
993	74
993	79
993	191
993	395
994	16
994	24
994	25
994	26
994	39
994	74
994	79
994	210
994	395
995	39
995	79
999	16
999	24
999	25
999	39
999	74
999	395
999	6857
1001	79
1003	26
1003	191
1004	18
1004	26
1004	39
1004	79
1004	6867
1004	6868
1005	39
1005	79
1013	26
1013	39
1013	79
1013	275
1013	424
1013	6659
1013	6860
1015	16
1015	18
1015	24
1015	25
1015	39
1015	74
1015	79
1015	395
1017	26
1017	73
1017	79
1017	275
1062	26
1062	39
1062	79
1062	210
1062	396
1062	6874
1079	24
1079	25
1079	26
1079	39
1079	72
1079	73
1079	79
1079	210
1079	275
1079	352
1079	424
1079	830
1079	6857
1079	6858
1128	185
1128	191
1128	424
1132	72
1132	191
1132	352
1132	424
1172	191
1172	210
1232	39
1232	83
1232	6865
1232	6866
1249	26
1249	72
1249	79
1249	352
1249	424
1468	185
1479	79
1534	179
1718	83
1718	185
1810	26
1810	39
1810	72
1810	79
1810	424
1836	14
1836	191
1882	16
1882	18
1882	24
1882	25
1882	39
1882	73
1882	74
1882	395
1883	39
1883	79
1885	16
1885	26
1885	39
1885	79
1892	26
1892	39
1892	79
1892	6862
1892	6868
1897	14
1897	18
1897	26
1897	79
1897	191
1897	210
1897	352
1897	396
1897	424
1897	6860
1897	6863
1897	6873
2002	191
2002	210
2002	424
2039	14
2039	191
2183	26
2183	39
2183	424
2347	72
2556	16
2556	24
2556	25
2556	73
2556	74
2556	395
2556	2006
2558	424
2562	2006
2569	72
2569	79
2571	26
2571	39
2633	79
2780	25
2780	39
2780	72
2780	73
2780	830
2788	275
2936	39
2936	79
2938	179
3067	16
3067	26
3067	39
3473	39
3473	72
3768	191
3909	31
3909	521
3909	6868
3909	6875
3918	18
3918	26
3918	31
3918	39
3918	79
3918	521
3918	6868
3918	6875
3921	72
3921	191
3921	210
3921	387
3921	424
3921	830
3921	1538
3921	6861
4123	191
4126	14
4126	191
4132	26
4132	79
4308	396
4493	26
4493	39
4915	39
4974	16
4974	18
4974	24
4974	25
4974	39
4974	74
4974	395
4974	521
4974	6875
5170	16
5170	24
5170	25
5170	39
5170	73
5170	395
5261	39
6060	16
6060	18
6060	24
6060	26
6060	74
6060	79
6060	191
6064	26
6064	39
6064	79
6150	16
6150	18
6150	24
6150	25
6150	26
6150	74
6150	79
6150	191
6714	16
6714	24
6714	25
6714	39
6714	73
6714	74
6732	185
6736	39
6781	16
6781	24
6781	25
6781	39
6781	73
6781	74
6790	26
6790	83
6790	191
6790	526
6940	31
6940	352
6940	521
6957	191
6957	424
7885	210
7927	39
7927	79
8555	26
8555	39
8555	72
8555	79
8555	6859
8586	16
8586	18
8586	24
8586	39
8586	74
8586	210
8802	210
9255	191
9272	26
9272	72
9272	73
9272	79
9272	191
9272	210
9272	352
9272	387
9272	424
9272	830
9272	1538
9272	6857
9272	6858
9272	6870
9348	26
9348	79
9869	352
11243	18
11243	26
11243	79
11931	26
11931	210
11931	352
11931	6860
12228	179
12298	83
13211	424
15682	26
15682	521
15682	6875
15771	16
15771	24
15771	73
15771	79
15771	424
16952	185
18300	521
18300	6875
3317	6877
209	79
356	134
356	193
356	1634
356	3075
500	376
779	378
830	376
1185	180
1246	78
1339	76
1339	615
1339	828
1406	182
1475	308
1520	73
1520	181
1520	601
1672	72
1672	376
1853	180
1923	139
1923	141
2360	72
2363	72
2363	80
2363	601
2363	1284
2364	72
2364	73
2364	601
2364	1076
2372	72
2372	182
2372	601
2698	122
2698	304
2698	4397
3032	194
3090	72
3090	601
3090	1284
4457	2693
5641	180
5641	432
461	2403
928	423
928	6883
928	6884
1130	2185
1338	2416
1338	6882
329	209
329	797
701	208
701	209
701	797
701	6885
701	6886
615	127
615	6913
1110	127
1110	6895
1122	6895
1202	127
1504	127
1504	6895
2281	6895
2289	127
2471	6915
2475	6900
3299	127
5210	127
5210	6894
5299	127
5299	1447
5303	6895
6286	6899
9825	6918
10812	127
11953	127
11953	6894
11953	6901
11953	6914
11955	127
11956	6910
11959	127
11959	6894
11959	6896
11960	127
11962	127
11962	6896
11962	6903
11964	127
11964	6894
11965	127
11965	6917
11969	6907
14120	127
89	370
89	6103
461	206
461	370
461	2700
11980	33
11980	178
11980	2495
11980	6924
11980	6925
11980	6926
11980	6927
53	14
53	18
53	20
53	79
53	81
53	1911
89	18
89	39
89	483
154	18
154	46
154	56
154	73
154	78
154	79
154	81
154	352
154	364
154	6934
173	56
173	78
173	79
173	81
173	84
173	195
173	364
173	388
173	955
173	2349
173	6930
173	6931
190	46
190	78
190	81
190	88
190	387
190	388
190	389
190	1911
190	6930
208	84
208	195
225	73
225	79
225	84
226	78
226	170
425	79
425	84
429	16
429	25
429	81
439	73
439	81
441	16
441	25
441	46
441	73
441	78
441	79
441	84
441	190
441	195
441	210
441	275
441	426
441	1859
441	1911
854	79
854	170
863	67
863	79
863	88
863	1911
863	6935
964	33
964	75
964	81
964	88
964	230
964	285
964	387
964	1016
964	6936
964	6937
964	6938
969	18
969	78
969	79
969	81
969	195
969	210
969	389
969	1911
1376	16
1376	78
1376	79
1376	81
1376	84
1376	195
1376	389
1376	3698
1376	6931
1504	79
1504	81
1534	25
1534	190
1747	14
1747	191
1747	545
1747	6933
1755	1627
2899	73
6137	6932
9700	1627
10524	16
10524	18
10524	21
10524	79
10524	275
11216	73
11216	79
11216	81
11216	84
11216	88
11216	210
11216	1911
11998	81
59	364
126	364
154	364
195	364
211	364
217	364
225	364
229	364
232	364
236	364
424	364
425	364
431	364
433	364
433	6939
433	6940
602	364
604	364
615	364
622	364
629	364
858	364
863	364
982	364
1097	364
1504	364
1732	364
1837	6942
1947	364
1957	364
2402	364
2407	364
2416	364
2422	662
2424	364
2542	364
2583	364
3057	364
3105	364
3208	364
3411	364
3504	364
3691	364
3691	3545
3693	364
3694	364
3703	1512
3714	364
3884	364
4118	364
5048	6941
5549	364
6217	364
6422	364
7076	364
8210	364
8591	364
9959	364
10110	364
10214	364
10517	364
10618	364
11421	364
11900	364
12004	364
12365	364
12495	364
13664	364
198	1
209	181
854	170
920	76
1131	76
4828	311
5630	194
5966	33
5966	79
5966	81
16049	78
7	78
7	80
7	6955
163	79
163	2244
199	79
199	84
199	1538
207	84
207	275
225	79
225	84
225	275
228	79
228	84
228	249
424	84
427	79
427	84
427	181
427	275
441	81
441	275
709	72
709	78
709	84
709	249
709	445
709	935
863	33
863	73
863	79
863	88
863	394
1151	79
1151	84
1151	275
1376	79
1376	84
1376	275
1513	249
1513	394
1513	1076
1513	4340
1804	79
1804	80
1804	81
1804	394
1804	445
2611	79
2611	84
2611	181
2611	195
2611	275
2611	296
2611	6650
3767	81
3767	275
4384	79
4384	81
4384	88
4384	245
4384	253
4384	391
4384	935
4384	1076
4384	1812
4384	4340
5423	78
5423	84
5423	1538
6200	72
6200	78
6200	1076
6920	79
6920	391
7324	81
7642	79
7642	81
7642	3954
7642	6954
7650	79
7674	81
10378	935
10379	1846
10384	14
10384	81
10384	393
10384	935
10384	1846
10750	1076
10750	2199
10750	2879
10750	6951
12008	249
12008	935
12008	1076
12008	3585
12012	14
12012	391
12012	393
12012	935
12012	1812
12014	242
12014	3585
12014	6650
12014	6946
12014	6948
12014	6949
12015	249
12015	1076
12015	6950
15993	78
15993	84
15993	170
18624	296
12017	24
12017	128
12017	238
53	347
53	6957
72	6956
203	6956
226	6956
238	6957
418	14
444	14
444	6957
546	347
766	1995
766	6958
859	6956
886	347
903	6956
981	347
981	6957
1731	836
1745	14
1824	6957
2136	3048
3332	347
4262	6956
4495	6956
4716	6956
7137	6956
8580	6956
10415	823
10415	2943
10517	14
11464	6956
12021	1640
14673	6957
220	73
220	78
220	79
220	352
220	1892
220	6967
371	2
371	79
371	852
371	1228
371	1754
371	3810
2082	210
2082	349
2082	707
2082	1609
2082	5288
2082	6959
2082	6960
2983	194
2983	2809
2983	5894
2983	5994
4747	78
4747	130
4747	183
4747	229
4747	6959
4747	6966
7249	6965
8047	134
8047	216
8047	712
8047	4497
8047	6959
8047	6968
8047	6969
8728	73
8728	76
8728	183
8728	387
8728	406
8728	432
8728	5894
8728	6961
12036	7
12036	179
12036	183
12036	1252
1430	24
1430	73
1430	109
1430	306
1430	356
1430	509
1430	6970
1452	24
1452	102
1452	130
1452	167
2548	24
2548	39
2548	105
2548	130
2548	167
2548	202
2548	847
2548	1735
2548	2398
5467	24
5467	39
5467	109
5467	134
5467	306
5467	349
5467	356
5467	509
15322	24
15322	39
15322	105
15322	134
15322	202
15322	306
15322	509
15322	1735
15322	2398
792	648
792	734
792	1080
792	6971
792	6972
792	6973
792	6974
792	6975
288	130
321	73
321	109
321	724
321	2349
321	6976
455	24
455	306
455	349
455	405
1045	73
1045	176
3377	6642
4472	24
53	18
53	21
56	18
56	39
81	18
81	21
81	130
152	88
152	387
152	424
154	18
154	73
154	79
154	88
159	275
162	14
162	87
162	191
163	88
163	192
188	1
188	76
188	424
190	73
190	79
192	192
192	526
198	1
198	79
206	73
206	79
207	39
207	73
207	81
210	39
210	73
210	81
217	73
217	81
220	73
220	79
220	85
220	5667
225	73
225	81
225	275
226	72
226	543
227	88
227	192
233	73
250	69
250	311
288	102
288	130
331	102
331	103
380	130
412	181
418	14
418	18
418	87
418	88
424	39
424	73
429	275
433	79
433	81
433	87
433	611
436	73
436	79
436	88
475	102
475	103
494	73
494	79
494	180
599	192
605	73
605	79
605	85
605	102
605	103
605	181
610	83
613	83
619	83
619	102
619	103
632	14
632	87
632	191
706	72
706	192
769	1
769	87
769	442
769	1322
810	376
815	1
815	376
868	88
868	192
868	5667
881	543
881	2244
920	76
920	424
944	76
944	424
959	192
964	387
975	73
975	192
975	830
979	73
979	79
1073	18
1098	18
1098	21
1098	79
1098	130
1110	192
1110	387
1110	424
1110	611
1112	526
1116	73
1116	79
1116	85
1118	72
1118	79
1118	424
1121	526
1130	526
1131	76
1131	88
1131	424
1132	73
1132	830
1195	180
1216	1
1216	376
1216	442
1226	14
1226	18
1226	88
1226	564
1226	568
1226	2892
1231	81
1231	130
1231	526
1237	102
1237	6980
1239	73
1239	79
1369	1
1369	192
1369	543
1406	181
1412	72
1412	88
1412	192
1418	87
1418	191
1426	88
1426	192
1610	102
1610	103
1614	102
1614	6980
1631	18
1631	102
1631	424
1632	73
1632	81
1632	130
1632	611
1636	102
1636	6980
1797	72
1797	79
1797	130
1943	21
1943	102
1943	191
1943	5667
1958	73
1958	79
1958	88
1974	72
1974	79
1998	76
1998	191
1998	424
1999	1
1999	2489
2083	18
2083	39
2083	102
2083	130
2247	102
2273	81
2273	180
2273	1017
2292	83
2292	526
2362	543
2572	18
2572	73
2572	79
2572	81
2572	180
2572	1017
2574	180
2574	424
2574	1017
2579	76
2579	376
2579	1017
2637	69
2637	79
2637	181
2637	265
2637	311
2661	73
2661	79
2668	18
2668	21
2771	87
2771	191
2771	1322
2823	543
2828	87
2828	191
2828	5667
2893	192
3003	83
3003	526
3030	73
3030	81
3132	13
3132	21
3132	102
3258	73
3258	81
3475	543
3616	73
3616	79
3707	18
3707	81
3707	191
3718	180
3732	73
3732	79
3732	311
3817	87
3817	191
4009	1
4009	191
4009	424
4074	73
4074	81
4074	391
4074	5667
4108	13
4108	18
4108	21
4108	102
4108	191
4208	181
4208	265
4356	72
4356	543
4786	102
4786	611
4786	6980
4826	181
5073	18
5073	88
5073	564
5073	568
5329	13
5329	14
5329	18
5329	88
5329	564
5329	2892
5348	14
5348	18
5348	88
5348	564
5348	2892
5447	83
5447	526
5605	541
5605	2489
5868	33
5868	191
5868	935
5966	73
5966	79
5966	81
5966	180
5972	18
5972	73
5972	81
6046	13
6046	102
6046	541
6159	14
6159	87
6159	191
6159	526
6182	18
6182	81
6182	2244
6214	81
6214	130
6214	526
6214	611
6225	18
6225	39
6225	73
6225	79
6226	73
6226	79
6226	85
6226	102
6321	102
6321	5667
6336	13
6336	102
6336	541
6554	181
6830	87
6830	191
6830	442
6830	1322
7054	387
7329	181
7329	265
7337	69
7337	265
7337	311
7900	76
7900	541
7900	2489
7908	543
8046	81
8046	130
8479	73
8479	81
8492	543
8929	102
9353	14
9353	18
9353	88
9353	564
9353	2892
9454	33
9454	88
9454	424
9454	1017
9779	83
9779	88
9779	387
10557	102
10557	541
11378	18
11378	21
11378	83
11515	73
11515	81
11515	191
11515	2489
11558	21
11558	88
11558	191
11558	6979
12044	6980
12045	18
12045	83
12045	102
12046	88
12046	935
12046	2244
12145	181
12145	265
12362	33
12362	81
12362	87
12362	191
12362	1017
12768	102
12768	541
12896	102
13087	1
13087	543
13339	564
13339	568
13375	18
13375	39
14878	83
14878	526
14942	81
14942	391
14942	393
16270	130
16270	391
16442	541
16442	2489
17139	39
17139	81
17320	73
17320	81
17320	391
17320	5667
583	829
917	1
966	73
1244	108
1738	18
1738	79
1738	309
2894	4263
4027	309
4155	6981
7260	182
8126	829
8126	4263
9840	1455
9840	1978
12050	6983
12051	265
12051	311
12056	829
12056	1344
12060	6982
81	13
81	18
81	62
157	39
157	4079
220	85
220	6986
286	1418
286	6991
567	625
747	14
747	187
747	2892
843	619
858	130
859	4637
1427	625
1427	4079
1427	6989
1957	935
3131	311
3131	1850
3776	85
3776	1888
4316	15
4447	130
4447	811
5172	6992
6182	84
6675	26
6675	59
6675	574
6675	3590
6675	6985
6724	33
10394	37
10394	735
10394	4079
12068	712
12068	5056
15391	6988
17050	69
17212	192
67	6994
195	6995
2627	6993
163	25
163	26
163	213
163	234
163	364
163	409
163	422
163	795
163	797
163	801
163	2380
163	2548
163	3542
163	6998
163	6999
163	7000
163	7001
163	7013
163	7014
163	7015
192	797
192	6997
192	7000
192	7001
192	7006
192	7008
378	26
378	213
378	216
378	234
378	795
378	801
